date,Gangwon,Gyeonggi,Gyeongnam,Gyeongbuk,Gwangju,Daegu,Daejeon,Busan,Seoul,Ulsan,Incheon,Jeonnam,Jeonbuk,Jeju,Chungnam,Chungbuk,year,Korea,date2
2024-05-22,0.10128539800643921,0.11923661082983017,0.10108587145805359,0.06347966939210892,0.1423070728778839,0.12650427222251892,0.128773033618927,0.15775322914123535,0.17401769757270813,0.11754661798477173,0.15633119642734528,0.11062172055244446,0.11871663480997086,0.1211969405412674,0.10344444215297699,0.0924750491976738,2024,1.9347754567861557,05-22
2024-05-23,0.1611447036266327,0.26831305027008057,0.1676558554172516,0.19586919248104095,0.1834547072649002,0.18890196084976196,0.18277373909950256,0.17786112427711487,0.2280348241329193,0.14623317122459412,0.1694144755601883,0.16121235489845276,0.1808275282382965,0.1329396665096283,0.17660292983055115,0.17004132270812988,2024,2.8912806063890457,05-23
2024-05-24,0.21968097984790802,0.579784631729126,0.24620549380779266,0.3839835822582245,0.2234141230583191,0.2685554027557373,0.2411612868309021,0.21577554941177368,0.34790337085723877,0.1875527948141098,0.22617292404174805,0.22914272546768188,0.2465631663799286,0.14990827441215515,0.28066834807395935,0.26502594351768494,2024,4.31149859726429,05-24
2024-05-25,0.14177216589450836,0.2796282172203064,0.2006269097328186,0.12231183052062988,0.2030046135187149,0.19051754474639893,0.16282425820827484,0.22273045778274536,0.2669832408428192,0.17681929469108582,0.2633576989173889,0.23944947123527527,0.16456884145736694,0.14869052171707153,0.1500868946313858,0.14339755475521088,2024,3.0767695158720016,05-25
2024-05-26,0.1029026135802269,0.12465205043554306,0.14106804132461548,0.07470677047967911,0.17711499333381653,0.1498897820711136,0.1369139552116394,0.1908222883939743,0.16794711351394653,0.1457516849040985,0.20747610926628113,0.16200299561023712,0.1391417682170868,0.12541896104812622,0.11231133341789246,0.0900801569223404,2024,2.2482006177306175,05-26
2024-05-27,0.12001939862966537,0.13523757457733154,0.12791170179843903,0.11053310334682465,0.13612133264541626,0.15708957612514496,0.1430506706237793,0.1766360104084015,0.17980889976024628,0.14374056458473206,0.17279523611068726,0.10761554539203644,0.1183161810040474,0.1256628930568695,0.09769083559513092,0.1095392182469368,2024,2.1617687419056892,05-27
2024-05-28,0.15351758897304535,0.23580528795719147,0.187809556722641,0.1635352373123169,0.16558995842933655,0.1845867931842804,0.15891866385936737,0.19765368103981018,0.2275208830833435,0.16509830951690674,0.20302672684192657,0.16886448860168457,0.15073463320732117,0.14017429947853088,0.13271857798099518,0.1448829174041748,2024,2.7804376035928726,05-28
2024-05-29,0.17426156997680664,0.2955554723739624,0.23295408487319946,0.20364555716514587,0.21119655668735504,0.22459234297275543,0.19189462065696716,0.20980204641819,0.26871901750564575,0.17806200683116913,0.23139911890029907,0.22563916444778442,0.21036610007286072,0.13736924529075623,0.2095925509929657,0.1719832718372345,2024,3.3770327270030975,05-29
2024-05-30,0.1643020510673523,0.13729843497276306,0.1582196056842804,0.18081578612327576,0.1835191249847412,0.19844958186149597,0.16997882723808289,0.19591933488845825,0.19824360311031342,0.16325238347053528,0.16251936554908752,0.1595270186662674,0.1590803563594818,0.12022900581359863,0.12761732935905457,0.14652998745441437,2024,2.625501796603203,05-30
2024-05-31,0.14127808809280396,0.22293391823768616,0.16867054998874664,0.1751198172569275,0.19156789779663086,0.18515944480895996,0.16552409529685974,0.19521014392375946,0.2122827172279358,0.1625615954399109,0.17809170484542847,0.18388327956199646,0.16922828555107117,0.1272597461938858,0.15677008032798767,0.14904499053955078,2024,2.7845863550901413,05-31
2024-06-01,0.13320684432983398,0.4371645748615265,0.1893623173236847,0.18440201878547668,0.2205834835767746,0.19872300326824188,0.1893066018819809,0.18957704305648804,0.28623783588409424,0.15340477228164673,0.23452973365783691,0.23946838080883026,0.2556602358818054,0.1406252682209015,0.3060019910335541,0.1892428696155548,2024,3.547496974468231,06-01
2024-06-02,0.11506053805351257,0.11154382675886154,0.10782881081104279,0.07046574354171753,0.13774986565113068,0.13545849919319153,0.1262906938791275,0.1641874611377716,0.1744762659072876,0.12637098133563995,0.16762734949588776,0.10804335027933121,0.09456681460142136,0.1285640448331833,0.056420762091875076,0.0843527689576149,2024,1.9090077765285969,06-02
2024-06-03,0.1646873950958252,0.4160996377468109,0.1402430236339569,0.1473773717880249,0.16867400705814362,0.16052193939685822,0.15581873059272766,0.16993965208530426,0.2711649537086487,0.13305050134658813,0.2026638686656952,0.16186489164829254,0.14726895093917847,0.1302064061164856,0.1640440821647644,0.13864794373512268,2024,2.8722733557224274,06-03
2024-06-04,0.6668225526809692,2.8299574851989746,0.47918882966041565,1.3580372333526611,0.3700694441795349,0.3853541612625122,0.3752945065498352,0.24665772914886475,0.7516835927963257,0.22379498183727264,0.30812934041023254,0.5373028516769409,0.6494812965393066,0.168300062417984,0.9936599731445312,0.7316080331802368,2024,11.075342074036598,06-04
2024-06-05,0.4042646586894989,0.6507161855697632,0.6226426362991333,1.5776476860046387,0.4219883978366852,0.5845799446105957,0.3091996908187866,0.3001623749732971,0.3111720085144043,0.31925174593925476,0.23321577906608582,0.6526426076889038,0.4596480429172516,0.21554236114025116,0.2867634892463684,0.3890795111656189,2024,7.738517120480537,06-05
2024-06-06,0.05669526010751724,0.2875242829322815,0.26107048988342285,0.23631872236728668,0.2399001121520996,0.252523273229599,0.16724050045013428,0.2224973887205124,0.20658926665782928,0.15039533376693726,0.21525365114212036,0.3238851726055145,0.19241878390312195,0.13284820318222046,0.1962863653898239,0.14103564620018005,2024,3.2824824526906013,06-06
2024-06-07,0.15569771826267242,0.3044106960296631,0.18306474387645721,0.25699150562286377,0.21065616607666016,0.24391572177410126,0.21732939779758453,0.1974526345729828,0.2654169201850891,0.1384899914264679,0.21367985010147095,0.19669820368289948,0.20666609704494476,0.10486246645450592,0.21475990116596222,0.22711949050426483,2024,3.3372115045785904,06-07
2024-06-08,0.16320060193538666,0.16959549486637115,0.19332318007946014,0.3150874078273773,0.19501161575317383,0.23636838793754578,0.1862368881702423,0.22893501818180084,0.20669853687286377,0.19864928722381592,0.18214622139930725,0.17722100019454956,0.15968844294548035,0.1511680781841278,0.1128382533788681,0.15262046456336975,2024,3.0287888795137405,06-08
2024-06-09,0.17155241966247559,0.7281063795089722,0.208467036485672,0.17761632800102234,0.27685749530792236,0.23318535089492798,0.22485636174678802,0.23423676192760468,0.39208072423934937,0.1979508101940155,0.3252753019332886,0.30126839876174927,0.2329990267753601,0.1712101399898529,0.2352825403213501,0.16351303458213806,2024,4.274458110332489,06-09
2024-06-10,0.1891094446182251,1.6243491172790527,0.1909496784210205,0.1551685482263565,0.3305099308490753,0.21449369192123413,0.2544291615486145,0.22116020321846008,0.6850525140762329,0.16853132843971252,0.5527940988540649,0.35962551832199097,0.2802090048789978,0.1456541121006012,0.4229408800601959,0.23428332805633545,2024,6.029260560870171,06-10
2024-06-11,0.13706645369529724,1.179093599319458,0.25040918588638306,0.17951282858848572,0.3340396583080292,0.23173758387565613,0.2543008625507355,0.21818530559539795,0.5753891468048096,0.15320570766925812,0.5588003396987915,0.3419528901576996,0.279244065284729,0.11905162781476974,0.4795002043247223,0.27261990308761597,2024,5.5641093626618385,06-11
2024-06-12,0.20750419795513153,2.7727901935577393,0.3486460745334625,0.37801674008369446,0.5777668952941895,0.3041706085205078,0.4230567514896393,0.22046999633312225,1.0511600971221924,0.16216258704662323,0.5702017545700073,0.6380774974822998,0.7267708778381348,0.14679557085037231,1.350812315940857,0.7072430849075317,2024,10.585645243525505,06-12
2024-06-13,0.4853708744049072,3.059264898300171,0.5578110218048096,0.958284854888916,0.6978651285171509,0.47414064407348633,0.6223087310791016,0.24001961946487427,1.2589150667190552,0.19297167658805847,0.5105657577514648,0.8497340679168701,1.1158981323242188,0.15593531727790833,1.7136149406433105,1.5790410041809082,2024,14.471741735935211,06-13
2024-06-14,0.13638964295387268,2.156836986541748,0.37622421979904175,0.37574705481529236,0.6160815954208374,0.37101125717163086,0.46205082535743713,0.24131301045417786,0.8287259340286255,0.1879855841398239,0.8260061740875244,0.7756211757659912,0.8867723941802979,0.1635488122701645,1.4702296257019043,0.6349474191665649,2024,10.509491711854935,06-14
2024-06-15,0.14985279738903046,2.2766964435577393,0.2584293484687805,0.24954238533973694,0.3355385363101959,0.26486849784851074,0.2896551191806793,0.23493193089962006,0.9402358531951904,0.17820368707180023,1.0024348497390747,0.3838764727115631,0.3283097445964813,0.12453514337539673,0.9207512140274048,0.33100613951683044,2024,8.268868163228035,06-15
2024-06-16,0.4513850510120392,4.932008266448975,0.6872845888137817,1.5844335556030273,0.5970699787139893,0.5417745113372803,0.546649158000946,0.27851712703704834,1.7023019790649414,0.22513991594314575,0.8574621677398682,0.8718999624252319,0.9247366189956665,0.13582348823547363,2.0155246257781982,1.594839096069336,2024,17.94685009121895,06-16
2024-06-17,0.2635021209716797,1.1864362955093384,0.6422940492630005,1.1916879415512085,0.252086341381073,0.5739282369613647,0.2704375684261322,0.36167681217193604,0.3506382405757904,0.3416905999183655,0.3406328558921814,0.43190866708755493,0.2549428939819336,0.19019609689712524,0.4333011209964752,0.48468539118766785,2024,7.570045232772827,06-17
2024-06-18,0.3813605010509491,0.7296663522720337,0.6732103824615479,0.974229097366333,0.24920350313186646,0.5930048227310181,0.29270532727241516,0.394319087266922,0.3253990709781647,0.37061092257499695,0.37910139560699463,0.49861741065979004,0.3228566646575928,0.1912950575351715,0.443533718585968,0.4493649899959564,2024,7.26847830414772,06-18
2024-06-19,0.9047558307647705,2.6525895595550537,1.2947816848754883,2.2075157165527344,0.49220994114875793,0.9205883741378784,0.5922800302505493,0.5701251029968262,0.8822088241577148,0.6110572814941406,0.5591739416122437,1.0892736911773682,0.8534619808197021,0.1981704831123352,1.330972671508789,1.3382924795150757,2024,16.497457593679428,06-19
2024-06-20,1.9607555866241455,6.123159885406494,1.5072424411773682,3.8846359252929688,0.3940381407737732,1.3464634418487549,0.8197104930877686,0.7640335559844971,2.057525396347046,1.0029820203781128,0.9116227626800537,0.7164996862411499,1.0990468263626099,0.20417627692222595,2.1185131072998047,2.3098225593566895,2024,27.220228105783463,06-20
2024-06-21,3.081052541732788,15.182259559631348,2.227440357208252,5.017123699188232,0.6057331562042236,2.0171115398406982,1.2845425605773926,0.801018476486206,5.077941417694092,1.0320144891738892,1.8648154735565186,1.3310608863830566,1.8106368780136108,0.24980491399765015,4.3411126136779785,4.406498908996582,2024,50.33016747236252,06-21
2024-06-22,2.475292205810547,17.81328010559082,1.9114209413528442,2.6566007137298584,0.8962879180908203,1.2899370193481445,1.4520152807235718,0.7334507703781128,6.070005416870117,0.6299523115158081,2.840449810028076,2.3200950622558594,2.308457374572754,0.32427921891212463,5.447849273681641,3.5351743698120117,2024,52.70454779267311,06-22
2024-06-23,1.767633318901062,10.903413772583008,1.408445954322815,2.5850419998168945,0.6820240020751953,1.4074333906173706,1.1207056045532227,0.6552344560623169,3.602804183959961,0.5943609476089478,1.9439704418182373,1.5623891353607178,1.3858134746551514,0.3048343062400818,2.6608681678771973,1.7968251705169678,2024,34.38179832696915,06-23
2024-06-24,0.4420586824417114,3.0296006202697754,0.5313470363616943,0.6850842237472534,0.31270620226860046,0.4796934723854065,0.3616693317890167,0.5413143634796143,1.3368642330169678,0.41409987211227417,1.1417174339294434,0.5231112241744995,0.3266645669937134,0.2387305200099945,0.7344963550567627,0.40721583366394043,2024,11.506373971700668,06-24
2024-06-25,0.05296353995800018,0.924272894859314,0.11823677271604538,0.11537475883960724,0.14237982034683228,0.12032011151313782,0.08616477251052856,0.3352230489253998,0.22705265879631042,0.23612387478351593,0.15238919854164124,0.19934912025928497,0.08900098502635956,0.1962393820285797,0.11050837486982346,0.044534292072057724,2024,3.150133606046438,06-25
2024-06-26,0.1107189729809761,0.17140480875968933,0.19643865525722504,0.2506527900695801,0.15676721930503845,0.2368241250514984,0.1446533203125,0.2964625358581543,0.13437393307685852,0.2894323766231537,0.13621929287910461,0.15008015930652618,0.11939303576946259,0.1176643818616867,0.07522192597389221,0.10535521805286407,2024,2.6916627511382103,06-26
2024-06-27,0.17487621307373047,0.19983859360218048,0.34303686022758484,0.44313889741897583,0.19650672376155853,0.3238373398780823,0.19731387495994568,0.37719014286994934,0.21175287663936615,0.41022029519081116,0.18619884550571442,0.19052480161190033,0.16743230819702148,0.14026308059692383,0.13861459493637085,0.1738809198141098,2024,3.8746263682842255,06-27
