date,Gangwon,Gyeonggi,Gyeongnam,Gyeongbuk,Gwangju,Daegu,Daejeon,Busan,Seoul,Ulsan,Incheon,Jeonnam,Jeonbuk,Jeju,Chungnam,Chungbuk,year,Korea,date2
2024-05-22,0.21319805085659027,0.5569112300872803,0.30211442708969116,0.4603704810142517,0.24884308874607086,0.29679012298583984,0.27397698163986206,0.22837407886981964,0.39218395948410034,0.19410696625709534,0.2501909136772156,0.2568884789943695,0.2568977475166321,0.14276909828186035,0.2946406304836273,0.378742516040802,2024,4.746998772025108,05-22
2024-05-23,0.1278029978275299,0.19708681106567383,0.2643561065196991,0.31948068737983704,0.16045671701431274,0.23696675896644592,0.15231889486312866,0.24956104159355164,0.1845092475414276,0.23817078769207,0.18671779334545135,0.14720186591148376,0.10661206394433975,0.1365644633769989,0.07254819571971893,0.10945043712854385,2024,2.889804869890213,05-23
2024-05-24,0.09031422436237335,0.08712020516395569,0.16949331760406494,0.08173096925020218,0.13660824298858643,0.16296479105949402,0.10202446579933167,0.24190127849578857,0.12082099914550781,0.19698230922222137,0.1354781687259674,0.13089464604854584,0.09588141739368439,0.1376921683549881,0.05782969295978546,0.05636413022875786,2024,2.004101026803255,05-24
2024-05-25,0.11837876588106155,0.14225080609321594,0.10178649425506592,0.07419903576374054,0.15019568800926208,0.14112195372581482,0.1328393816947937,0.1669338196516037,0.1653522253036499,0.11342836916446686,0.14837774634361267,0.13400688767433167,0.13032110035419464,0.11217386275529861,0.10721858590841293,0.10315766930580139,2024,2.041742391884327,05-25
2024-05-26,0.13616551458835602,0.18991273641586304,0.11598104983568192,0.12009800225496292,0.14865642786026,0.14754948019981384,0.14658215641975403,0.16338315606117249,0.19438126683235168,0.13159626722335815,0.15917444229125977,0.1202227920293808,0.13844190537929535,0.10867127776145935,0.13078084588050842,0.12511320412158966,2024,2.2767105251550674,05-26
2024-05-27,0.11310604214668274,0.1648637056350708,0.12238676100969315,0.09722970426082611,0.1336483657360077,0.15051262080669403,0.1365250051021576,0.16797217726707458,0.19184334576129913,0.1371556669473648,0.1614958643913269,0.10665576159954071,0.12175493687391281,0.1127421036362648,0.1119718998670578,0.11235594004392624,2024,2.1422199010849,05-27
2024-05-28,0.10526389628648758,0.13684892654418945,0.12871496379375458,0.09194862842559814,0.1475391536951065,0.14898625016212463,0.13759592175483704,0.16170844435691833,0.17299410700798035,0.12645384669303894,0.1574312448501587,0.13058525323867798,0.13368113338947296,0.11979217827320099,0.11573074012994766,0.10868889093399048,2024,2.1239635795354843,05-28
2024-05-29,0.12491115927696228,0.14229713380336761,0.14643555879592896,0.11575900763273239,0.16138756275177002,0.15439631044864655,0.1422814428806305,0.16749951243400574,0.16218963265419006,0.13554775714874268,0.1502676159143448,0.15252557396888733,0.14339345693588257,0.13183346390724182,0.12403665482997894,0.1155966967344284,2024,2.2703585401177406,05-29
2024-05-30,0.13235346972942352,0.15724940598011017,0.13554352521896362,0.12263530492782593,0.14330047369003296,0.15058618783950806,0.13526293635368347,0.1601669043302536,0.16220523416996002,0.1337517499923706,0.14464819431304932,0.12819556891918182,0.12796437740325928,0.12109971046447754,0.11309970915317535,0.11702954769134521,2024,2.1850923001766205,05-30
2024-05-31,0.1340108960866928,0.1868991255760193,0.13695894181728363,0.13122329115867615,0.14504879713058472,0.15248379111289978,0.14261972904205322,0.15494996309280396,0.17140647768974304,0.13060876727104187,0.1513178050518036,0.13246631622314453,0.13844411075115204,0.12062015384435654,0.13035652041435242,0.12676343321800232,2024,2.28617811948061,05-31
2024-06-01,0.1362924575805664,0.21979916095733643,0.15217222273349762,0.1507447361946106,0.16209760308265686,0.16786447167396545,0.15414246916770935,0.15902528166770935,0.18740403652191162,0.13581271469593048,0.16309821605682373,0.1588129699230194,0.16058103740215302,0.12905360758304596,0.1546049416065216,0.13961032032966614,2024,2.531116247177124,06-01
2024-06-02,0.16581645607948303,0.2914009690284729,0.16305002570152283,0.24110782146453857,0.18387410044670105,0.19722606241703033,0.18032532930374146,0.16574114561080933,0.21556468307971954,0.14354074001312256,0.1733979880809784,0.17331074178218842,0.19603964686393738,0.13298028707504272,0.1810978651046753,0.18221615254878998,2024,2.986690014600754,06-02
2024-06-03,0.26767128705978394,0.5470471382141113,0.22880515456199646,0.8707492351531982,0.22960171103477478,0.30729472637176514,0.22598594427108765,0.19053545594215393,0.296101450920105,0.18040253221988678,0.1974669098854065,0.23536422848701477,0.2905365526676178,0.14378926157951355,0.24490319192409515,0.3142349123954773,2024,4.770489692687988,06-03
2024-06-04,0.46628010272979736,0.47042444348335266,0.3699757754802704,1.6742608547210693,0.2867667078971863,0.44507119059562683,0.28307044506073,0.2386729121208191,0.3175506889820099,0.25968846678733826,0.20421363413333893,0.3196158707141876,0.3308809697628021,0.1563275307416916,0.284742534160614,0.5817928314208984,2024,6.689334958791733,06-04
2024-06-05,0.2693251669406891,0.17076151072978973,0.3214627504348755,0.7659225463867188,0.26584088802337646,0.4058970510959625,0.2783440351486206,0.24560749530792236,0.19469042122364044,0.26568344235420227,0.18906205892562866,0.29405057430267334,0.2587365508079529,0.14768819510936737,0.17915233969688416,0.30613821744918823,2024,4.558363243937492,06-05
2024-06-06,1.0389173030853271,0.6615928411483765,1.4056116342544556,4.595921039581299,0.7055248022079468,1.510119915008545,0.7021809816360474,0.32995307445526123,0.3440738618373871,0.6203874349594116,0.21997708082199097,0.902000904083252,1.0752285718917847,0.1747409701347351,0.6426142454147339,1.374550461769104,2024,16.303395122289658,06-06
2024-06-07,0.6811763048171997,0.47228845953941345,0.549679160118103,2.102550983428955,0.4398539662361145,0.8900078535079956,0.5772123336791992,0.3273700475692749,0.3413389027118683,0.4897739589214325,0.254030704498291,0.46215203404426575,0.5111419558525085,0.17380553483963013,0.46739834547042847,0.9714250564575195,2024,9.7112056016922,06-07
2024-06-08,0.2139281928539276,0.2559604048728943,0.20490653812885284,0.4508224427700043,0.14908719062805176,0.3505358397960663,0.13683786988258362,0.23829640448093414,0.23614422976970673,0.26765939593315125,0.23349538445472717,0.14889030158519745,0.11912545561790466,0.11019353568553925,0.10585837066173553,0.16516679525375366,2024,3.3869083523750305,06-08
2024-06-09,0.1820935606956482,0.1932603418827057,0.23158207535743713,0.3019590973854065,0.25716814398765564,0.2818199694156647,0.1966414600610733,0.23623032867908478,0.2285035252571106,0.20842984318733215,0.22782355546951294,0.21288064122200012,0.19785398244857788,0.12406176328659058,0.137111097574234,0.1520877182483673,2024,3.3695071041584015,06-09
2024-06-10,0.293760746717453,0.7416876554489136,0.27497613430023193,0.6669774055480957,0.26206153631210327,0.3535839319229126,0.36451539397239685,0.2535317540168762,0.36872538924217224,0.24433839321136475,0.3087623715400696,0.24381960928440094,0.28554922342300415,0.16045677661895752,0.38112935423851013,0.44065114855766296,2024,5.644526824355125,06-10
2024-06-11,0.3163035809993744,1.0121088027954102,0.44752439856529236,1.0503137111663818,0.3628903925418854,0.5023093223571777,0.43753117322921753,0.27958786487579346,0.5480031967163086,0.2670106887817383,0.3338771164417267,0.3552495539188385,0.39999258518218994,0.16963529586791992,0.4775947332382202,0.610122561454773,2024,7.570054978132248,06-11
2024-06-12,0.29758042097091675,1.3577063083648682,0.47677081823349,0.7939949035644531,0.4861026704311371,0.5049707889556885,0.5701030492782593,0.2909198999404907,0.704265832901001,0.22669488191604614,0.3363231122493744,0.5575619339942932,0.6909270286560059,0.22316327691078186,0.8583869934082031,0.8056291341781616,2024,9.18110105395317,06-12
2024-06-13,0.15821480751037598,0.5092957019805908,0.23379628360271454,0.3519221246242523,0.2651239037513733,0.3352530300617218,0.3310471475124359,0.2562737762928009,0.26916706562042236,0.2015766054391861,0.24229776859283447,0.26395392417907715,0.25623297691345215,0.14501537382602692,0.30432915687561035,0.313509464263916,2024,4.437009111046791,06-13
