date,Gangwon,Gyeonggi,Gyeongnam,Gyeongbuk,Gwangju,Daegu,Daejeon,Busan,Seoul,Ulsan,Incheon,Jeonnam,Jeonbuk,Jeju,Chungnam,Chungbuk,year,Korea,date2
2024-05-22,0.10976897180080414,0.10158789157867432,0.1826365441083908,0.1325775682926178,0.16674642264842987,0.19313903152942657,0.14930731058120728,0.211309552192688,0.1675093173980713,0.17648279666900635,0.17579984664916992,0.16925789415836334,0.13476644456386566,0.14544031023979187,0.1028776466846466,0.10841268301010132,2024,2.427620232105255,05-22
2024-05-23,0.16616672277450562,0.2264729142189026,0.24712251126766205,0.361201673746109,0.22155681252479553,0.26924699544906616,0.20373767614364624,0.22581546008586884,0.20535671710968018,0.20509979128837585,0.18155959248542786,0.21646422147750854,0.2234952598810196,0.14792296290397644,0.179580420255661,0.1948598325252533,2024,3.475659564137459,05-23
2024-05-24,0.23580224812030792,0.2578510642051697,0.2613944113254547,0.6274590492248535,0.22768345475196838,0.33934661746025085,0.25525641441345215,0.23640061914920807,0.2500569224357605,0.2388581931591034,0.19756920635700226,0.21113380789756775,0.24339893460273743,0.1586380898952484,0.19803452491760254,0.2590593695640564,2024,4.197942927479744,05-24
2024-05-25,0.23747611045837402,0.4095955193042755,0.6351377964019775,0.9530190229415894,0.38580188155174255,0.5371850728988647,0.35132715106010437,0.3131137788295746,0.29253053665161133,0.3191189765930176,0.23100093007087708,0.43650755286216736,0.39815598726272583,0.15997374057769775,0.33843907713890076,0.4129500389099121,2024,6.4113331735134125,05-25
2024-05-26,0.1522040069103241,0.8277392387390137,0.24965326488018036,0.20963197946548462,0.2889247536659241,0.2643829882144928,0.2906452417373657,0.2743697762489319,0.4360937476158142,0.21193645894527435,0.3393673002719879,0.25861865282058716,0.34559905529022217,0.14248138666152954,0.48282766342163086,0.283383846282959,2024,5.057859361171722,05-26
2024-05-27,0.10110053420066833,0.215610533952713,0.08326342701911926,0.05296581983566284,0.13119801878929138,0.12084988504648209,0.0950080081820488,0.18278436362743378,0.1546524167060852,0.13842976093292236,0.19663359224796295,0.10772684216499329,0.08223610371351242,0.12112632393836975,0.06258118897676468,0.06963411718606949,2024,1.9158009365200996,05-27
2024-05-28,0.13744224607944489,0.15389370918273926,0.13383081555366516,0.10818176716566086,0.13060247898101807,0.16164475679397583,0.12842386960983276,0.1884622871875763,0.15114392340183258,0.15201207995414734,0.15337179601192474,0.11814911663532257,0.09649239480495453,0.1016952320933342,0.07669121026992798,0.10096059739589691,2024,2.092998281121254,05-28
2024-05-29,0.17720556259155273,0.23684147000312805,0.2029610276222229,0.2146911770105362,0.1875733733177185,0.21456395089626312,0.1877547651529312,0.2009720653295517,0.23047779500484467,0.1649484932422638,0.18185609579086304,0.20158058404922485,0.17995715141296387,0.12071074545383453,0.17208844423294067,0.1633119285106659,2024,3.0374946296215057,05-29
2024-05-30,0.17941254377365112,0.21400684118270874,0.18066221475601196,0.20807307958602905,0.19452747702598572,0.20740729570388794,0.18186703324317932,0.19041123986244202,0.228372722864151,0.1567954421043396,0.1694062352180481,0.18772050738334656,0.1834896057844162,0.12833353877067566,0.1664842963218689,0.16505920886993408,2024,2.942029282450676,05-30
2024-05-31,0.19232767820358276,0.36808058619499207,0.2076973170042038,0.2957812547683716,0.19835132360458374,0.21197021007537842,0.19103969633579254,0.19186045229434967,0.2757629156112671,0.15917247533798218,0.1903088092803955,0.1970319151878357,0.2074979990720749,0.12073978781700134,0.2135002315044403,0.2071131318807602,2024,3.428235784173012,05-31
2024-06-01,0.30927103757858276,0.708693265914917,0.37922951579093933,0.8871960639953613,0.24662604928016663,0.32627472281455994,0.24709001183509827,0.22692124545574188,0.3885655999183655,0.19471009075641632,0.2240067422389984,0.31783607602119446,0.34389927983283997,0.1407042294740677,0.3728295862674713,0.41873523592948914,2024,5.73258875310421,06-01
2024-06-02,0.4706551134586334,2.419552803039551,0.266611784696579,0.8018218278884888,0.25296249985694885,0.29251912236213684,0.35892149806022644,0.227691650390625,0.7855610847473145,0.1889052838087082,0.3182341754436493,0.2916339933872223,0.44536092877388,0.14672821760177612,0.8537620306015015,0.9188308715820312,2024,9.039752885699272,06-02
2024-06-03,0.1673949658870697,0.7677456140518188,0.17679819464683533,0.2994628846645355,0.22505614161491394,0.233648881316185,0.19821521639823914,0.2159757912158966,0.42816075682640076,0.17682403326034546,0.2708148956298828,0.23754842579364777,0.15426713228225708,0.1345406472682953,0.16111575067043304,0.27290645241737366,2024,4.12047578394413,06-03
